,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name,error
391,0.606,0.85,11.0,-3.952,1.0,0.183,0.0114,1.01e-06,0.206,0.542,170.01,audio_features,01380RE6UfsPSdiUIwrCoH,spotify:track:01380RE6UfsPSdiUIwrCoH,https://api.spotify.com/v1/tracks/01380RE6UfsPSdiUIwrCoH,https://api.spotify.com/v1/audio-analysis/01380RE6UfsPSdiUIwrCoH,307676.0,4.0,BTS,MIC Drop,
392,0.606,0.85,11.0,-3.952,1.0,0.183,0.0114,1.01e-06,0.206,0.542,170.01,audio_features,01380RE6UfsPSdiUIwrCoH,spotify:track:01380RE6UfsPSdiUIwrCoH,https://api.spotify.com/v1/tracks/01380RE6UfsPSdiUIwrCoH,https://api.spotify.com/v1/audio-analysis/01380RE6UfsPSdiUIwrCoH,307676.0,4.0,BTS,MIC Drop (Steve Aoki Remix) [Full Length Edition],
393,0.612,0.841,10.0,-4.332,0.0,0.219,0.0157,0.0,0.23,0.644,169.915,audio_features,6XxpvCj3eLWs3lYowSgC4G,spotify:track:6XxpvCj3eLWs3lYowSgC4G,https://api.spotify.com/v1/tracks/6XxpvCj3eLWs3lYowSgC4G,https://api.spotify.com/v1/audio-analysis/6XxpvCj3eLWs3lYowSgC4G,238726.0,4.0,BTS,MIC Drop (feat. Desiigner) [Steve Aoki Remix],
394,0.668,0.967,6.0,-2.192,0.0,0.0957,0.000266,0.0,0.0777,0.807,122.007,audio_features,2wm3oZ5IzWz5tVyo3gFIJq,spotify:track:2wm3oZ5IzWz5tVyo3gFIJq,https://api.spotify.com/v1/tracks/2wm3oZ5IzWz5tVyo3gFIJq,https://api.spotify.com/v1/audio-analysis/2wm3oZ5IzWz5tVyo3gFIJq,256687.0,4.0,BTS,Ma City,
395,0.531,0.661,1.0,-5.836,1.0,0.0907,0.103,0.0,0.0779,0.278,149.934,audio_features,5MTGPkmiUuud9NkA0sl2nI,spotify:track:5MTGPkmiUuud9NkA0sl2nI,https://api.spotify.com/v1/tracks/5MTGPkmiUuud9NkA0sl2nI,https://api.spotify.com/v1/audio-analysis/5MTGPkmiUuud9NkA0sl2nI,275696.0,4.0,BTS,Magic Shop,
396,0.438,0.864,2.0,-5.185,1.0,0.47,0.0118,1.66e-06,0.431,0.594,167.898,audio_features,089PFeXotzDLNQz9NCk6pF,spotify:track:089PFeXotzDLNQz9NCk6pF,https://api.spotify.com/v1/tracks/089PFeXotzDLNQz9NCk6pF,https://api.spotify.com/v1/audio-analysis/089PFeXotzDLNQz9NCk6pF,222067.0,4.0,BTS,No More Dream,
397,0.593,0.945,8.0,-3.408,1.0,0.126,0.00174,0.0,0.923,0.674,110.023,audio_features,3wyrhwPpV8uhMMEms4vG3X,spotify:track:3wyrhwPpV8uhMMEms4vG3X,https://api.spotify.com/v1/tracks/3wyrhwPpV8uhMMEms4vG3X,https://api.spotify.com/v1/audio-analysis/3wyrhwPpV8uhMMEms4vG3X,231860.0,4.0,BTS,Not Today,
398,0.583,0.817,9.0,-5.146,0.0,0.099,0.118,0.0,0.338,0.437,105.935,audio_features,0fZRNhPJ4AGmwY7rkpdbqK,spotify:track:0fZRNhPJ4AGmwY7rkpdbqK,https://api.spotify.com/v1/tracks/0fZRNhPJ4AGmwY7rkpdbqK,https://api.spotify.com/v1/audio-analysis/0fZRNhPJ4AGmwY7rkpdbqK,246381.0,4.0,BTS,ON,
399,0.37,0.652,2.0,-4.717,1.0,0.0402,0.4,0.0,0.129,0.265,104.162,audio_features,2cy3eWaTBoOFJwtFMR6jKb,spotify:track:2cy3eWaTBoOFJwtFMR6jKb,https://api.spotify.com/v1/tracks/2cy3eWaTBoOFJwtFMR6jKb,https://api.spotify.com/v1/audio-analysis/2cy3eWaTBoOFJwtFMR6jKb,177414.0,4.0,BTS,Outro: House of Cards,
400,0.711,0.903,6.0,-2.723,0.0,0.246,0.327,0.0,0.0887,0.469,140.02,audio_features,27yKZtF7WLdmlLoW8qMssq,spotify:track:27yKZtF7WLdmlLoW8qMssq,https://api.spotify.com/v1/tracks/27yKZtF7WLdmlLoW8qMssq,https://api.spotify.com/v1/audio-analysis/27yKZtF7WLdmlLoW8qMssq,284981.0,4.0,BTS,Outro: Tear,
401,0.651,0.903,11.0,-3.117,0.0,0.129,0.00503,0.0,0.0875,0.658,125.032,audio_features,7kyUapJyppdjzoAWB6XS14,spotify:track:7kyUapJyppdjzoAWB6XS14,https://api.spotify.com/v1/tracks/7kyUapJyppdjzoAWB6XS14,https://api.spotify.com/v1/audio-analysis/7kyUapJyppdjzoAWB6XS14,225447.0,4.0,BTS,Outro: Wings,
402,0.551,0.828,5.0,-5.523,1.0,0.352,0.214,0.0,0.0571,0.928,139.662,audio_features,1YO4xJXhh9A1Feg9k8xuy2,spotify:track:1YO4xJXhh9A1Feg9k8xuy2,https://api.spotify.com/v1/tracks/1YO4xJXhh9A1Feg9k8xuy2,https://api.spotify.com/v1/audio-analysis/1YO4xJXhh9A1Feg9k8xuy2,211224.0,4.0,BTS,Paradise,
403,0.583,0.712,2.0,-4.942,0.0,0.0326,0.2,0.0,0.268,0.778,94.051,audio_features,1ZPeaPDjQOOC8hw1mNjyjF,spotify:track:1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/tracks/1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/audio-analysis/1ZPeaPDjQOOC8hw1mNjyjF,245621.0,4.0,BTS,Pied Piper,
404,0.554,0.878,11.0,-3.02,0.0,0.0513,0.00146,0.0,0.0998,0.55,132.896,audio_features,3G1aAxWS2Nd17FQs4PWV6X,spotify:track:3G1aAxWS2Nd17FQs4PWV6X,https://api.spotify.com/v1/tracks/3G1aAxWS2Nd17FQs4PWV6X,https://api.spotify.com/v1/audio-analysis/3G1aAxWS2Nd17FQs4PWV6X,236748.0,4.0,BTS,Run,
405,0.613,0.822,1.0,-3.48,1.0,0.062,0.0269,0.0,0.0783,0.54,139.936,audio_features,7bxGcILuAjkZzaveU28ZJS,spotify:track:7bxGcILuAjkZzaveU28ZJS,https://api.spotify.com/v1/tracks/7bxGcILuAjkZzaveU28ZJS,https://api.spotify.com/v1/audio-analysis/7bxGcILuAjkZzaveU28ZJS,196506.0,4.0,BTS,Save Me,
406,0.422,0.578,8.0,-7.524,1.0,0.0548,0.443,0.0,0.231,0.227,128.921,audio_features,1dS4l6xmdgEhCZTAhdOm4N,spotify:track:1dS4l6xmdgEhCZTAhdOm4N,https://api.spotify.com/v1/tracks/1dS4l6xmdgEhCZTAhdOm4N,https://api.spotify.com/v1/audio-analysis/1dS4l6xmdgEhCZTAhdOm4N,276708.0,4.0,BTS,Serendipity (Full Length Edition),
407,0.65,0.879,9.0,-2.886,1.0,0.073,0.00104,0.0,0.0483,0.536,166.895,audio_features,6O734u9qnz6B4gWMyszWhi,spotify:track:6O734u9qnz6B4gWMyszWhi,https://api.spotify.com/v1/tracks/6O734u9qnz6B4gWMyszWhi,https://api.spotify.com/v1/audio-analysis/6O734u9qnz6B4gWMyszWhi,233160.0,4.0,BTS,Silver Spoon,
408,0.775,0.272,1.0,-9.126,0.0,0.091,0.56,0.00278,0.112,0.198,103.991,audio_features,2ApfJvLr7RbhJl6NOVhEu6,spotify:track:2ApfJvLr7RbhJl6NOVhEu6,https://api.spotify.com/v1/tracks/2ApfJvLr7RbhJl6NOVhEu6,https://api.spotify.com/v1/audio-analysis/2ApfJvLr7RbhJl6NOVhEu6,196998.0,3.0,BTS,Singularity,
409,0.657,0.883,9.0,-4.294,0.0,0.0733,0.0238,0.0,0.0481,0.461,129.943,audio_features,0wqqe8k13bJPxRt7FEmnwS,spotify:track:0wqqe8k13bJPxRt7FEmnwS,https://api.spotify.com/v1/tracks/0wqqe8k13bJPxRt7FEmnwS,https://api.spotify.com/v1/audio-analysis/0wqqe8k13bJPxRt7FEmnwS,281521.0,4.0,BTS,So What,
410,0.679,0.927,0.0,-1.058,1.0,0.15,0.164,0.0,0.437,0.861,93.989,audio_features,0F3Dpp18yIxIm7XRmn0LBj,spotify:track:0F3Dpp18yIxIm7XRmn0LBj,https://api.spotify.com/v1/tracks/0F3Dpp18yIxIm7XRmn0LBj,https://api.spotify.com/v1/audio-analysis/0F3Dpp18yIxIm7XRmn0LBj,238530.0,4.0,BTS,Spine Breaker,
411,0.539,0.846,8.0,-3.192,1.0,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,audio_features,2j1fFjWHCI9KJSwcuYAOyF,spotify:track:2j1fFjWHCI9KJSwcuYAOyF,https://api.spotify.com/v1/tracks/2j1fFjWHCI9KJSwcuYAOyF,https://api.spotify.com/v1/audio-analysis/2j1fFjWHCI9KJSwcuYAOyF,274097.0,4.0,BTS,Spring Day,
412,0.711,0.903,6.0,-2.723,0.0,0.246,0.327,0.0,0.0887,0.469,140.02,audio_features,3smbno1dKL410vC27M5KOS,spotify:track:3smbno1dKL410vC27M5KOS,https://api.spotify.com/v1/tracks/3smbno1dKL410vC27M5KOS,https://api.spotify.com/v1/audio-analysis/3smbno1dKL410vC27M5KOS,284981.0,4.0,BTS,Tear,
413,0.571,0.422,1.0,-7.561,0.0,0.0422,0.374,0.0,0.127,0.169,113.016,audio_features,7DEKa5Z7Cl8s3Y7imb88OM,spotify:track:7DEKa5Z7Cl8s3Y7imb88OM,https://api.spotify.com/v1/tracks/7DEKa5Z7Cl8s3Y7imb88OM,https://api.spotify.com/v1/audio-analysis/7DEKa5Z7Cl8s3Y7imb88OM,242293.0,4.0,BTS,The Truth Untold,
414,0.761,0.761,5.0,-5.721,0.0,0.0899,0.242,0.0,0.103,0.484,121.971,audio_features,6bSwpQYEguyMlkCoWiBt3Y,spotify:track:6bSwpQYEguyMlkCoWiBt3Y,https://api.spotify.com/v1/tracks/6bSwpQYEguyMlkCoWiBt3Y,https://api.spotify.com/v1/audio-analysis/6bSwpQYEguyMlkCoWiBt3Y,225698.0,4.0,BTS,Trivia 承 : Love,
415,0.723,0.906,1.0,-4.777,0.0,0.281,0.0929,0.0,0.0771,0.393,125.023,audio_features,4YDHRtzm0OGuieCTVQjVuk,spotify:track:4YDHRtzm0OGuieCTVQjVuk,https://api.spotify.com/v1/tracks/4YDHRtzm0OGuieCTVQjVuk,https://api.spotify.com/v1/audio-analysis/4YDHRtzm0OGuieCTVQjVuk,225221.0,4.0,BTS,Trivia 起 : Just Dance,
416,0.707,0.791,5.0,-4.483,0.0,0.035,0.179,0.0,0.102,0.674,106.985,audio_features,0mZI1NpihIVcho2f9MmqSW,spotify:track:0mZI1NpihIVcho2f9MmqSW,https://api.spotify.com/v1/tracks/0mZI1NpihIVcho2f9MmqSW,https://api.spotify.com/v1/audio-analysis/0mZI1NpihIVcho2f9MmqSW,246334.0,4.0,BTS,Trivia 轉 : Seesaw,
417,0.612,0.993,9.0,-1.895,1.0,0.24,0.116,0.0,0.307,0.488,98.004,audio_features,29SjtKzBoJDgyIBusHylIS,spotify:track:29SjtKzBoJDgyIBusHylIS,https://api.spotify.com/v1/tracks/29SjtKzBoJDgyIBusHylIS,https://api.spotify.com/v1/audio-analysis/29SjtKzBoJDgyIBusHylIS,265602.0,4.0,BTS,War of Hormone,
418,0.452,0.00379,4.0,-37.722,0.0,0.0483,0.993,0.914,0.0648,0.15,70.906,audio_features,31NNF2E1S7Mwi0TUMLMdMZ,spotify:track:31NNF2E1S7Mwi0TUMLMdMZ,https://api.spotify.com/v1/tracks/31NNF2E1S7Mwi0TUMLMdMZ,https://api.spotify.com/v1/audio-analysis/31NNF2E1S7Mwi0TUMLMdMZ,239500.0,3.0,Background Piano studio,Romantic dinner jazz and wine,
419,0.643,0.703,0.0,-5.573,1.0,0.0913,0.0218,0.0,0.0964,0.246,95.041,audio_features,79Mjfhh393dZdAsTvUFDR6,spotify:track:79Mjfhh393dZdAsTvUFDR6,https://api.spotify.com/v1/tracks/79Mjfhh393dZdAsTvUFDR6,https://api.spotify.com/v1/audio-analysis/79Mjfhh393dZdAsTvUFDR6,215724.0,4.0,Backstreet Boys,Don't Go Breaking My Heart,
420,0.761,0.732,4.0,-5.469,0.0,0.0549,0.092,0.0,0.0716,0.542,151.982,audio_features,4NqQaovM14WR2hNPMFxgjb,spotify:track:4NqQaovM14WR2hNPMFxgjb,https://api.spotify.com/v1/tracks/4NqQaovM14WR2hNPMFxgjb,https://api.spotify.com/v1/audio-analysis/4NqQaovM14WR2hNPMFxgjb,243276.0,4.0,Bad Bunny,25/8,
421,0.631,0.665,10.0,-7.589,0.0,0.229,0.602,1.7e-06,0.152,0.634,80.353,audio_features,4MZSqgwlE71CWZ6qQ3gkKm,spotify:track:4MZSqgwlE71CWZ6qQ3gkKm,https://api.spotify.com/v1/tracks/4MZSqgwlE71CWZ6qQ3gkKm,https://api.spotify.com/v1/audio-analysis/4MZSqgwlE71CWZ6qQ3gkKm,157967.0,4.0,Bad Bunny,<3,
422,0.86,0.791,0.0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023,audio_features,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/tracks/4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/audio-analysis/4r9jkMEnArtWGH2rL2FZl0,175918.0,4.0,Bad Bunny,A Tu Merced,
423,0.737,0.766,10.0,-4.242,0.0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,audio_features,4j4w4CXm6BSr0s25wAWrrX,spotify:track:4j4w4CXm6BSr0s25wAWrrX,https://api.spotify.com/v1/tracks/4j4w4CXm6BSr0s25wAWrrX,https://api.spotify.com/v1/audio-analysis/4j4w4CXm6BSr0s25wAWrrX,196500.0,4.0,Bad Bunny,Bichiyal,
424,0.651,0.575,0.0,-7.739,1.0,0.299,0.627,0.000202,0.0961,0.248,160.007,audio_features,6it15CsDlkqB7N4lF0C1qM,spotify:track:6it15CsDlkqB7N4lF0C1qM,https://api.spotify.com/v1/tracks/6it15CsDlkqB7N4lF0C1qM,https://api.spotify.com/v1/audio-analysis/6it15CsDlkqB7N4lF0C1qM,229456.0,4.0,Bad Bunny,Caro,
425,0.81,0.854,10.0,-3.999,0.0,0.254,0.0732,0.0,0.123,0.879,154.083,audio_features,4saHEjXw7O1NXJOzBkUKKG,spotify:track:4saHEjXw7O1NXJOzBkUKKG,https://api.spotify.com/v1/tracks/4saHEjXw7O1NXJOzBkUKKG,https://api.spotify.com/v1/audio-analysis/4saHEjXw7O1NXJOzBkUKKG,227939.0,4.0,Bad Bunny,Está Cabrón Ser Yo,
426,0.683,0.677,1.0,-4.496,1.0,0.0469,0.0869,0.0,0.0998,0.514,156.019,audio_features,1V8XneTrX6kKeoxYbk4x6h,spotify:track:1V8XneTrX6kKeoxYbk4x6h,https://api.spotify.com/v1/tracks/1V8XneTrX6kKeoxYbk4x6h,https://api.spotify.com/v1/audio-analysis/1V8XneTrX6kKeoxYbk4x6h,240253.0,4.0,Bad Bunny,Hablamos Mañana,
427,0.85,0.536,1.0,-5.161,1.0,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,3wYRLYuO1M88d8woWUIxct,spotify:track:3wYRLYuO1M88d8woWUIxct,https://api.spotify.com/v1/tracks/3wYRLYuO1M88d8woWUIxct,https://api.spotify.com/v1/audio-analysis/3wYRLYuO1M88d8woWUIxct,210607.0,4.0,Bad Bunny,Ignorantes,
428,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201.0,4.0,Bad Bunny,LA NOCHE DE ANOCHE,
429,0.685,0.848,8.0,-4.561,0.0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,audio_features,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/audio-analysis/6NfrH0ANGmgBXyxgV2PeXt,163084.0,4.0,Bad Bunny,La Difícil,
430,0.744,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,audio_features,69vlMrzHwATKzupwNcUPyK,spotify:track:69vlMrzHwATKzupwNcUPyK,https://api.spotify.com/v1/tracks/69vlMrzHwATKzupwNcUPyK,https://api.spotify.com/v1/audio-analysis/69vlMrzHwATKzupwNcUPyK,206420.0,4.0,Bad Bunny,La Santa,
431,0.762,0.801,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,audio_features,5kqNIqFjijuzvVLhuY9B8j,spotify:track:5kqNIqFjijuzvVLhuY9B8j,https://api.spotify.com/v1/tracks/5kqNIqFjijuzvVLhuY9B8j,https://api.spotify.com/v1/audio-analysis/5kqNIqFjijuzvVLhuY9B8j,136893.0,4.0,Bad Bunny,La Zona,
432,0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.062,audio_features,116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,210368.0,4.0,Bad Bunny,MIA (feat. Drake),
433,0.826,0.449,5.0,-8.33,0.0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,audio_features,278kSqsZIiYp8p3QjYAqa8,spotify:track:278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8,236216.0,4.0,Bad Bunny,NI BIEN NI MAL,
434,0.82,0.635,5.0,-5.749,0.0,0.0772,0.409,0.0,0.244,0.528,101.024,audio_features,0fgsKar6uBO08vzHXkTjWi,spotify:track:0fgsKar6uBO08vzHXkTjWi,https://api.spotify.com/v1/tracks/0fgsKar6uBO08vzHXkTjWi,https://api.spotify.com/v1/audio-analysis/0fgsKar6uBO08vzHXkTjWi,258280.0,4.0,Bad Bunny,P FKN R,
435,0.882,0.612,4.0,-6.103,1.0,0.118,0.0475,5.07e-06,0.182,0.742,147.982,audio_features,75pQqzwgCjUOSSy5CpmAjy,spotify:track:75pQqzwgCjUOSSy5CpmAjy,https://api.spotify.com/v1/tracks/75pQqzwgCjUOSSy5CpmAjy,https://api.spotify.com/v1/audio-analysis/75pQqzwgCjUOSSy5CpmAjy,160638.0,4.0,Bad Bunny,Pero Ya No,
436,0.867,0.686,4.0,-5.342,1.0,0.221,0.311,0.0,0.1,0.658,139.968,audio_features,5gCg2qMPzKkW4jS4dBKdDs,spotify:track:5gCg2qMPzKkW4jS4dBKdDs,https://api.spotify.com/v1/tracks/5gCg2qMPzKkW4jS4dBKdDs,https://api.spotify.com/v1/audio-analysis/5gCg2qMPzKkW4jS4dBKdDs,190207.0,4.0,Bad Bunny,Puesto Pa' Guerrial,
437,0.802,0.787,7.0,-6.181,0.0,0.0599,0.0832,0.0,0.153,0.446,94.026,audio_features,53v2u51nq3CxiKUNphRzP1,spotify:track:53v2u51nq3CxiKUNphRzP1,https://api.spotify.com/v1/tracks/53v2u51nq3CxiKUNphRzP1,https://api.spotify.com/v1/audio-analysis/53v2u51nq3CxiKUNphRzP1,167975.0,4.0,Bad Bunny,Que Malo,
438,0.607,0.829,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,audio_features,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y,295177.0,4.0,Bad Bunny,Safaera,
439,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.824,129.928,audio_features,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972.0,4.0,Bad Bunny,Si Veo a Tu Mamá,
440,0.71,0.81,2.0,-5.507,1.0,0.0854,0.117,0.000132,0.154,0.184,92.041,audio_features,7sOfmPd18RWp3FoCzpa7Kw,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,https://api.spotify.com/v1/tracks/7sOfmPd18RWp3FoCzpa7Kw,https://api.spotify.com/v1/audio-analysis/7sOfmPd18RWp3FoCzpa7Kw,159282.0,4.0,Bad Bunny,Soliá,
441,0.811,0.637,10.0,-4.835,0.0,0.0591,0.234,0.000572,0.118,0.471,92.025,audio_features,5RubKOuDoPn5Kj5TLVxSxY,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,https://api.spotify.com/v1/tracks/5RubKOuDoPn5Kj5TLVxSxY,https://api.spotify.com/v1/audio-analysis/5RubKOuDoPn5Kj5TLVxSxY,130014.0,4.0,Bad Bunny,TE MUDASTE,
442,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,audio_features,5J7teKIJGtqVypgYI6sqXj,spotify:track:5J7teKIJGtqVypgYI6sqXj,https://api.spotify.com/v1/tracks/5J7teKIJGtqVypgYI6sqXj,https://api.spotify.com/v1/audio-analysis/5J7teKIJGtqVypgYI6sqXj,232496.0,4.0,Bad Bunny,Una Vez,
443,0.886,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.101,0.526,91.976,audio_features,5DxXgozhkPLgrbKFY91w0c,spotify:track:5DxXgozhkPLgrbKFY91w0c,https://api.spotify.com/v1/tracks/5DxXgozhkPLgrbKFY91w0c,https://api.spotify.com/v1/audio-analysis/5DxXgozhkPLgrbKFY91w0c,192024.0,4.0,Bad Bunny,Vete,
444,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,audio_features,0SqqAgdovOE24BzxIClpjw,spotify:track:0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127.0,4.0,Bad Bunny,Yo Perreo Sola,
445,0.615,0.871,1.0,-3.804,1.0,0.281,0.0388,0.0,0.246,0.338,119.149,audio_features,2c5Isyd07hWsl7AQia2Dig,spotify:track:2c5Isyd07hWsl7AQia2Dig,https://api.spotify.com/v1/tracks/2c5Isyd07hWsl7AQia2Dig,https://api.spotify.com/v1/audio-analysis/2c5Isyd07hWsl7AQia2Dig,249560.0,5.0,Bad Meets Evil,Fast Lane,
446,0.726,0.937,10.0,-3.998,0.0,0.138,0.0143,2.01e-05,0.126,0.696,129.914,audio_features,6bkovwrdDRK4NRaEH0ryar,spotify:track:6bkovwrdDRK4NRaEH0ryar,https://api.spotify.com/v1/tracks/6bkovwrdDRK4NRaEH0ryar,https://api.spotify.com/v1/audio-analysis/6bkovwrdDRK4NRaEH0ryar,224862.0,4.0,Baek Ji Young,candy in my ear. (feat.택연 of 2PM),
447,0.682,0.992,11.0,-2.762,0.0,0.0916,0.0228,0.0,0.0989,0.775,140.995,audio_features,0ae3zZNjPks1Mam8pdBKnH,spotify:track:0ae3zZNjPks1Mam8pdBKnH,https://api.spotify.com/v1/tracks/0ae3zZNjPks1Mam8pdBKnH,https://api.spotify.com/v1/audio-analysis/0ae3zZNjPks1Mam8pdBKnH,220303.0,4.0,Bali Baby,Backseat,
448,0.629,0.828,1.0,-3.986,0.0,0.0425,0.174,0.0258,0.108,0.336,135.031,audio_features,7lMtuGZ9dr9ehXdMJUJuXj,spotify:track:7lMtuGZ9dr9ehXdMJUJuXj,https://api.spotify.com/v1/tracks/7lMtuGZ9dr9ehXdMJUJuXj,https://api.spotify.com/v1/audio-analysis/7lMtuGZ9dr9ehXdMJUJuXj,237563.0,4.0,Bali Baby,Electrical,
449,0.669,0.972,8.0,-2.806,1.0,0.122,0.0269,2.12e-05,0.142,0.686,120.029,audio_features,3rksdXVMSuJ2XnNA1zmNID,spotify:track:3rksdXVMSuJ2XnNA1zmNID,https://api.spotify.com/v1/tracks/3rksdXVMSuJ2XnNA1zmNID,https://api.spotify.com/v1/audio-analysis/3rksdXVMSuJ2XnNA1zmNID,164000.0,4.0,Bali Baby,Killer (Bonus),
450,0.513,0.321,1.0,-14.662,0.0,0.0282,0.914,0.868,0.135,0.0502,74.972,audio_features,61cQIznMOBEohUxkNTdOi5,spotify:track:61cQIznMOBEohUxkNTdOi5,https://api.spotify.com/v1/tracks/61cQIznMOBEohUxkNTdOi5,https://api.spotify.com/v1/audio-analysis/61cQIznMOBEohUxkNTdOi5,150345.0,4.0,Banks,Cosmic Dawn,
451,0.742,0.834,11.0,-4.622,1.0,0.0267,0.152,0.14,0.0671,0.781,110.019,audio_features,2wLqxR1CZ8oem1vQ93PXn3,spotify:track:2wLqxR1CZ8oem1vQ93PXn3,https://api.spotify.com/v1/tracks/2wLqxR1CZ8oem1vQ93PXn3,https://api.spotify.com/v1/audio-analysis/2wLqxR1CZ8oem1vQ93PXn3,238493.0,4.0,Barns Courtney,Never Let You Down,
452,0.482,0.044,5.0,-25.506,0.0,0.0611,0.91,0.23,0.0709,0.269,143.276,audio_features,0USK9GYk8n1FQg5rUTWadD,spotify:track:0USK9GYk8n1FQg5rUTWadD,https://api.spotify.com/v1/tracks/0USK9GYk8n1FQg5rUTWadD,https://api.spotify.com/v1/audio-analysis/0USK9GYk8n1FQg5rUTWadD,215067.0,4.0,Baroque Festival Orchestra,Winter (L'Inverno) Op.8 No.4 F Minor: Allegro Non Molto,
453,0.464,0.971,9.0,-5.546,0.0,0.26,0.0635,0.000108,0.073,0.265,140.179,audio_features,4rino0wsmUcK36Ro4CCrke,spotify:track:4rino0wsmUcK36Ro4CCrke,https://api.spotify.com/v1/tracks/4rino0wsmUcK36Ro4CCrke,https://api.spotify.com/v1/audio-analysis/4rino0wsmUcK36Ro4CCrke,207067.0,4.0,Basshunter,Boten Anna - Radio edit,
454,0.444,0.96,10.0,-5.876,0.0,0.255,0.0257,0.000559,0.12,0.584,149.984,audio_features,3Od03esYMrE67g4JysxvnY,spotify:track:3Od03esYMrE67g4JysxvnY,https://api.spotify.com/v1/tracks/3Od03esYMrE67g4JysxvnY,https://api.spotify.com/v1/audio-analysis/3Od03esYMrE67g4JysxvnY,344920.0,4.0,Basshunter,Now You're Gone (feat. DJ Mental Theos Bazzheadz) - DJ Alex Extended Mix,
455,0.67,0.829,5.0,-7.2,0.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,audio_features,7BNDyzwDboNRR2wmd7GSew,spotify:track:7BNDyzwDboNRR2wmd7GSew,https://api.spotify.com/v1/tracks/7BNDyzwDboNRR2wmd7GSew,https://api.spotify.com/v1/audio-analysis/7BNDyzwDboNRR2wmd7GSew,214206.0,4.0,Bastille,Of The Night,
456,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,4Ub8UsjWuewQrPhuepfVpd,spotify:track:4Ub8UsjWuewQrPhuepfVpd,https://api.spotify.com/v1/tracks/4Ub8UsjWuewQrPhuepfVpd,https://api.spotify.com/v1/audio-analysis/4Ub8UsjWuewQrPhuepfVpd,214148.0,4.0,Bastille,Pompeii,
